HM114347.1	1008808	Acrasis takarsan	cellular organisms;Eukaryota;Discoba;Heterolobosea;Tetramitia;Eutetramitia;Acrasidae;Acrasis;Acrasis takarsan
HM590634.1	1008953	Oophila amblystomatis	cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Chlorophyceae;CS clade;Chlamydomonadales;Chlamydomonadaceae;Oophila;Oophila amblystomatis
AB030322.1	100913	Symmetrospora vermiculata	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Pucciniomycotina;Cystobasidiomycetes;Cystobasidiomycetes incertae sedis;Symmetrosporaceae;Symmetrospora;Symmetrospora vermiculata
AF411270.1	100933	Cercomonas longicauda	cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Cercomonadida;Cercomonadidae;Cercomonas;Cercomonas longicauda
KP263287.1	1009504	Schoepfia chinensis	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;Santalales;Schoepfiaceae;Schoepfia;Schoepfia chinensis
D31655.1	100951	Naganishia albida	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Filobasidiales;Filobasidiaceae;Naganishia;Naganishia albida
AJ308513.1	100962	Styloscolex baicalensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Annelida;Clitellata;Oligochaeta;Lumbriculida;Lumbriculidae;Styloscolex;Styloscolex baicalensis
HQ676863.1	1010780	Reuteroscopus ornatus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Paraneoptera;Hemiptera;Prosorrhyncha;Heteroptera;Euheteroptera;Neoheteroptera;Panheteroptera;Cimicomorpha;Cimicoidea;Miridae;Phylinae;Phylini;Reuteroscopus;Reuteroscopus ornatus
AF157125.1	101089	Chaetocladium brefeldii	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Chaetocladiaceae;Chaetocladium;Chaetocladium brefeldii
AF157126.1	101090	Chaetocladium jonesii	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Chaetocladiaceae;Chaetocladium;Chaetocladium jonesii
AF157136.1	101096	Gilbertella persicaria	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Choanephoraceae;Gilbertelloideae;Gilbertella;Gilbertella persicaria
KF805743.1	101103	Circinella umbellata	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Lichtheimiaceae;Circinella;Circinella umbellata
AF157137.1	101105	Gongronella butleri	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Cunninghamellaceae;Gongronella;Gongronella butleri
AF157138.1	101107	Halteromyces radiatus	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Cunninghamellaceae;Halteromyces;Halteromyces radiatus
AF157146.1	101111	Backusella indica	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Backusellaceae;Backusella;Backusella indica
AF157156.1	101113	Protomycocladus faisalabadensis	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Syncephalastraceae;Protomycocladus;Protomycocladus faisalabadensis
AF157159.1	101115	Spinellus fusiger	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Phycomycetaceae;Spinellus;Spinellus fusiger
AF157165.1	101121	Thermomucor indicae-seudaticae	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Lichtheimiaceae;Thermomucor;Thermomucor indicae-seudaticae
EU595660.1	101125	Utharomyces epallocaulus	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Pilobolaceae;Utharomyces;Utharomyces epallocaulus
AF157140.1	101127	Hesseltinella vesiculosa	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Cunninghamellaceae;Hesseltinella;Hesseltinella vesiculosa
AF157161.1	101129	Syncephalastrum monosporum var. pluriproliferum	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Syncephalastraceae;Syncephalastrum;Syncephalastrum monosporum;Syncephalastrum monosporum var. pluriproliferum
AF157131.1	101130	Dichotomocladium elegans	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Lichtheimiaceae;Dichotomocladium;Dichotomocladium elegans
AF157135.1	101136	Fennellomyces linderi	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Lichtheimiaceae;Fennellomyces;Fennellomyces linderi
AF157164.1	101143	Thamnostylum piriforme	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Lichtheimiaceae;Thamnostylum;Thamnostylum piriforme
AB086898.1	101203	Saprolegnia parasitica	cellular organisms;Eukaryota;Sar;Stramenopiles;Oomycota;Saprolegniomycetes;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica
AF439383.1	101204	Emerita analoga	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Multicrustacea;Malacostraca;Eumalacostraca;Eucarida;Decapoda;Pleocyemata;Anomura;Hippoidea;Hippidae;Emerita;Emerita analoga
AF064052.1	101475	Poronia punctata	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariaceae;Poronia;Poronia punctata
AJ243676.1	101478	Archotoplana holotricha	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Platyhelminthes;Rhabditophora;Seriata;Proseriata;Otoplanidae;Archotoplana;Archotoplana holotricha
AF064049.1	101483	Monographella nivalis	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Xylariomycetidae;Amphisphaeriales;Hyponectriaceae;Monographella;Monographella nivalis
AF064051.1	101486	Phyllachora graminis	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Phyllachorales;Phyllachoraceae;Phyllachora;Phyllachora graminis
AF168824.1	101605	Abolboda americana	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Liliopsida;Petrosaviidae;commelinids;Poales;Xyridaceae;Abolboda;Abolboda americana
AF168881.1	101606	Xyris difformis	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Liliopsida;Petrosaviidae;commelinids;Poales;Xyridaceae;Xyris;Xyris difformis
AF168826.1	101607	Aponogeton crispus	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Liliopsida;Alismatales;Aponogetonaceae;Aponogeton;Aponogeton crispus
HQ441174.1	1016849	Exophiala sideris	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Chaetothyriomycetidae;Chaetothyriales;Herpotrichiellaceae;Exophiala;Exophiala sideris
DQ786038.1	101694	Cymbocarpa refracta	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Liliopsida;Petrosaviidae;Dioscoreales;Burmanniaceae;Cymbocarpa;Cymbocarpa refracta
AF175535.1	101920	Bangia fuscopurpurea	cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Bangia;Bangia fuscopurpurea
AF342743.1	101922	Nemalionopsis tortuosa	cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Nemaliophycidae;Thoreales;Thoreaceae;Nemalionopsis;Nemalionopsis tortuosa
AF168625.1	101924	Rhodosorus marinus	cellular organisms;Eukaryota;Rhodophyta;Stylonematophyceae;Stylonematales;Stylonemataceae;Rhodosorus;Rhodosorus marinus
AF168621.1	101926	Flintiella sanguinaria	cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Porphyridiales;Porphyridiaceae;Flintiella;Flintiella sanguinaria
AF499749.1	10212	Bugula neritina	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Bryozoa;Gymnolaemata;Cheilostomatida;Flustrina;Buguloidea;Bugulidae;Bugula;Bugula neritina
AJ428076.1	102164	Sirogonium sticticum	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Zygnematophyceae;Zygnematophycidae;Spirogyrales;Spirogyraceae;Sirogonium;Sirogonium sticticum
AJ428086.1	102166	Closterium littorale	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Zygnematophyceae;Zygnematophycidae;Desmidiales;Closteriaceae;Closterium;Closterium peracerosum-strigosum-littorale complex;Closterium littorale
AF132544.1	102172	Caudospora palustris	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Microsporidia;Apansporoblastina;Caudosporidae;Caudospora;Caudospora palustris
L28054.1	10224	Saccoglossus kowalevskii	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Hemichordata;Enteropneusta;Harrimaniidae;Saccoglossus;Saccoglossus kowalevskii
L10828.1	10228	Trichoplax adhaerens	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Placozoa;Uniplacotomia;Trichoplacea;Trichoplacidae;Trichoplax;Trichoplax adhaerens
AJ389654.1	102310	Diplodonta subrotunda	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Bivalvia;Autobranchia;Heteroconchia;Euheterodonta;Imparidentia;Lucinida;Lucinoidea;Ungulinidae;Diplodonta;Diplodonta subrotunda
AM774475.1	102329	Pinctada margaritifera	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Bivalvia;Autobranchia;Pteriomorphia;Pterioida;Pterioidea;Pteriidae;Pinctada;Pinctada margaritifera
AB594350.1	102331	Pinna muricata	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Bivalvia;Autobranchia;Pteriomorphia;Pterioida;Pinnoidea;Pinnidae;Pinna;Pinna muricata
AJ389651.1	102334	Plicatula plicata	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Bivalvia;Autobranchia;Pteriomorphia;Pectinida;Plicatuloidea;Plicatulidae;Plicatula;Plicatula plicata
HQ536017.1	10237	Moniliformis moniliformis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Acanthocephala;Archiacanthocephala;Moniliformida;Moniliformidae;Moniliformis;Moniliformis moniliformis
JF893943.1	1026754	Tennysonia stellata	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Bryozoa;Stenolaemata;Tubuliporida;Tubuliporidae;Tennysonia;Tennysonia stellata
JF414078.1	1027404	Hypseloecus neoamyemi	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Paraneoptera;Hemiptera;Prosorrhyncha;Heteroptera;Euheteroptera;Neoheteroptera;Panheteroptera;Cimicomorpha;Cimicoidea;Miridae;Phylinae;Pilophorini;Hypseloecus;Hypseloecus neoamyemi
HQ676814.1	1027408	Ausejanus iris	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Paraneoptera;Hemiptera;Prosorrhyncha;Heteroptera;Euheteroptera;Neoheteroptera;Panheteroptera;Cimicomorpha;Cimicoidea;Miridae;Phylinae;Leucophoropterini;Ausejanus;Ausejanus iris
HQ852095.1	1027912	Anakinetica cumingi	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Brachiopoda;Rhynchonelliformea;Rhynchonellata;Terebratulida;Terebratellidina;Terebratelloidea;Terebratellidae;Anakinetica;Anakinetica cumingi
HQ852099.1	1027914	Acanthobasiliola doederleini	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Brachiopoda;Rhynchonelliformea;Rhynchonellata;Rhynchonellida;Hemithiridoidea;Basiliolidae;Acanthobasiliola;Acanthobasiliola doederleini
KJ461233.1	1028187	Ptilomera tigrina	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Paraneoptera;Hemiptera;Prosorrhyncha;Heteroptera;Euheteroptera;Neoheteroptera;Gerromorpha;Gerroidea;Gerridae;Ptilomerinae;Ptilomera;Ptilomera tigrina
JX240270.1	1028198	Austrarchaea nodosa	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Araneae;Araneomorphae;Entelegynae;Palpimanoidea;Archaeidae;Austrarchaea;Austrarchaea nodosa
JX240272.1	1028200	Austrarchaea mainae	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Araneae;Araneomorphae;Entelegynae;Palpimanoidea;Archaeidae;Zephyrarchaea;Zephyrarchaea mainae
KP201362.1	1028696	Austrarchaea harmsi	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Araneae;Araneomorphae;Entelegynae;Palpimanoidea;Archaeidae;Austrarchaea;Austrarchaea harmsi
HQ396519.1	1028727	Neoperezia chironomi	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Microsporidia;Microsporidia incertae sedis;Neoperezia;Neoperezia chironomi
HQ396520.1	1028728	Neoperezia semenovaiae	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Microsporidia;Microsporidia incertae sedis;Neoperezia;Neoperezia semenovaiae
AY988422.1	102899	Anopheles punctipennis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Endopterygota;Diptera;Nematocera;Culicomorpha;Culicoidea;Culicidae;Anophelinae;Anopheles;Anopheles;Angusticorn;Anopheles;punctipennis group;punctipennis species complex;Anopheles punctipennis
AJ532473.1	102908	Phacus pleuronectes	cellular organisms;Eukaryota;Discoba;Euglenozoa;Euglenida;Spirocuta;Euglenophyceae;Euglenales;Phacaceae;Phacus;Phacus pleuronectes
AJ532439.1	102910	Colacium vesiculosum	cellular organisms;Eukaryota;Discoba;Euglenozoa;Euglenida;Spirocuta;Euglenophyceae;Euglenales;Euglenaceae;Colacium;Colacium vesiculosum
